row,legacyResourceId,handle,title,vendor,productType,status,onlineStoreUrl,variant_count,variant_skus,variant_barcodes,existing_sources,existing_identifiers
1732,7941247893615,caloburn-ex-japans-fat-loss-formula,CALOBURN EX — Japan's Fat Loss Formula,Nayami Kaiketsu Lab (悩み解決ラボ),,ACTIVE,https://japansprime.com/products/caloburn-ex-japans-fat-loss-formula,3,B0DJG8TVQQ | B0DJG9T53J | B0DJG9XRPZ, |  | ,"{""legacyResourceId"":""7941247893615""}",{}
1733,7941247926383,calorin-pure-government-certified-weight-support-formula,CALORIN PURE — Government-Certified Weight Support Formula,悩み解決ラボ (Nayami Kaiketsu Lab / Problem Solving Lab),,ACTIVE,https://japansprime.com/products/calorin-pure-government-certified-weight-support-formula,3,B0DJG96KJG | B0DJG9DZHT | B0DJGBH3WS, |  | ,"{""legacyResourceId"":""7941247926383""}",{}
1734,7941248024687,shibodone-ex-reduce-belly-fat-during-daily-activities,Shibodone EX - Reduce Belly Fat During Daily Activities,Shin Nihon Health (新日本ヘルス),,ACTIVE,https://japansprime.com/products/shibodone-ex-reduce-belly-fat-during-daily-activities,1,B0CGCGQX4S,,"{""legacyResourceId"":""7941248024687""}",{}
1735,7941248057455,neumo-worlds-top-selling-hair-growth-treatment-with-egg-derived-hgp,NEUMO — World's Top-Selling Hair Growth Treatment with Egg-Derived HGP,NEUMO by Pharma Foods,,ACTIVE,https://japansprime.com/products/neumo-worlds-top-selling-hair-growth-treatment-with-egg-derived-hgp,8,B0BT4KPNDN | B0BT4KD358 | B0D2R7LZ7N | B0DGG8VH2S | B09PTN2GR8 | B09YXMQ5D4 | B09YY3CFN6 | B0F5Q8TMLZ, |  |  |  |  |  |  | ,"{""legacyResourceId"":""7941248057455""}",{}
1736,7941248090223,defencera-government-approved-drinkable-skin-hydration,DEFENCERA — Government-Approved Drinkable Skin Hydration,ORBIS,,ACTIVE,https://japansprime.com/products/defencera-government-approved-drinkable-skin-hydration,8,B07LFP89NP | B08X4Y7S28 | B0DCMWCHG7 | B0957H1VXP | B0957K913M | B0957J8QNG | B0957LM82Y | B0957KKW7T, |  |  |  |  |  |  | ,"{""legacyResourceId"":""7941248090223""}",{}
1737,7941248122991,pure-vitaprasenta-50x-concentrated-placenta-collagen-30-day-supply,Pure Vitaprasenta 50x Concentrated Placenta & Collagen - 30 Day Supply,Nayami Kaiketsu Lab,,ACTIVE,https://japansprime.com/products/pure-vitaprasenta-50x-concentrated-placenta-collagen-30-day-supply,3,B0DPQD8W93 | B0DPQH8MCB | B0DPQD8CH8, |  | ,"{""legacyResourceId"":""7941248122991""}",{}
1738,7941248188527,aequalis-402000mg-placenta-supplement-collagen-hyaluronic-acid-60pcs,"aequalis 402,000mg Placenta Supplement - Collagen & Hyaluronic Acid 60pcs",aequalis,,ACTIVE,https://japansprime.com/products/aequalis-402000mg-placenta-supplement-collagen-hyaluronic-acid-60pcs,4,B091F4GB3N | B08QHMKBSM | B091F68K9F | B0C4XT9PVJ, |  |  | ,"{""legacyResourceId"":""7941248188527""}",{}
1739,7941248286831,tayu-booster-serum-salon-results-daily,TaYU Booster Serum — Salon Results Daily,TaYU,,ACTIVE,https://japansprime.com/products/tayu-booster-serum-salon-results-daily,1,B0FGPRPYC5,,"{""legacyResourceId"":""7941248286831""}",{}
1740,7941248319599,happy-tryptophan-morning-calm-evening-sleep,Happy Tryptophan: Your Natural Path to Daytime Calm and Restful Sleep,"[Find and insert Vendor Name Here - if not found, research the manufacturer]",,ACTIVE,https://japansprime.com/products/happy-tryptophan-morning-calm-evening-sleep,3,B0FH4LQJVR | B0FV767GDN | B0FV7FP5CM, |  | ,"{""legacyResourceId"":""7941248319599""}",{}
1741,7941248352367,orbis-hair-milk-heat-activated-silky-repair,ORBIS Hair Milk — Heat-Activated Silky Repair,ORBIS,,ACTIVE,https://japansprime.com/products/orbis-hair-milk-heat-activated-silky-repair,2,B06X17VVNQ | B0F78NB1RL, | ,"{""legacyResourceId"":""7941248352367""}",{}
1742,7941248385135,biseno-organic-hair-growth-tonic-women,biseno — Organic Certified Women's Hair Growth Tonic | Combat Thinning & Revitalize Hair Growth Naturally,biseno,,ACTIVE,https://japansprime.com/products/biseno-organic-hair-growth-tonic-women,3,B0FCFC1NG8 | B0FT7RDYVS | B0FT7R9TNQ, |  | ,"{""legacyResourceId"":""7941248385135""}",{}
1743,7941248417903,kikimate-womens-scalp-serum,"kikimate Women's Scalp Serum — Government-Approved Formula for Thicker, Fuller Hair",kikimate,,ACTIVE,https://japansprime.com/products/kikimate-womens-scalp-serum,3,B0DB1YV366 | B0DPH7186D | B0DPKFSZT1, |  | ,"{""legacyResourceId"":""7941248417903""}",{}
1744,7941248483439,perfect-clear-ex-premium-brain-focus-clarity-supplement,"Perfect Clear EX Premium - Brain Focus & Clarity Supplement - Enhanced Cognitive Function, Memory Support, and Reduced Brain Fog","[Find and insert Vendor name here - if not visible, research and include]",,ACTIVE,https://japansprime.com/products/perfect-clear-ex-premium-brain-focus-clarity-supplement,1,B0CQR922KF,,"{""legacyResourceId"":""7941248483439""}",{}
1745,7941248516207,l-tryptophan-direct-sleep-mood-support,L-Tryptophan Direct — Doctor-Supervised Sleep & Mood Support,"[Find and Insert Vendor Name - e.g., ""Health Solutions Japan""]",,ACTIVE,https://japansprime.com/products/l-tryptophan-direct-sleep-mood-support,1,B0BT9V2TBK,,"{""legacyResourceId"":""7941248516207""}",{}
1746,7941248548975,gaba-relax-time-stress-relief,GABA Relax Time: Stress Relief Supplement with 11 Calming Amino Acids – Experience Tranquility and Mental Clarity,[Search and insert vendor name here - if not found enter: Unbranded],,ACTIVE,https://japansprime.com/products/gaba-relax-time-stress-relief,3,B09B3M9JZC | B0DDL4DH21 | B0DDLFXTL1, |  | ,"{""legacyResourceId"":""7941248548975""}",{}
1747,7941248581743,nempure-premium-rest-formula,NemPure — Japan's Premium Rest Support Formula | Wake Up Refreshed & Revitalized,NemPure,,ACTIVE,https://japansprime.com/products/nempure-premium-rest-formula,3,B0DJVRTTKW | B0DJVSKGTY | B0DJVSP27Z, |  | ,"{""legacyResourceId"":""7941248581743""}",{}
1748,7973249876079,copic-multiliner-black-marker-set-professional-sketching-pens-4-piece,Copic Multiliner Black Marker Set - Professional Sketching Pens (4-Piece),Copic,Fine Liner Pen Set,ACTIVE,https://japansprime.com/products/copic-multiliner-black-marker-set-professional-sketching-pens-4-piece,1,CPIC-MLNMRK-SET4,,"{""legacyResourceId"":""7973249876079""}",{}
1749,7973250007151,copic-multiliner-black-pen-set-4-precision-artist-pens-for-manga-and-design,Copic Multiliner Black Pen Set - 4 Precision Artist Pens for Manga & Design,Copic,Fineliner Pen Set,ACTIVE,https://japansprime.com/products/copic-multiliner-black-pen-set-4-precision-artist-pens-for-manga-and-design,1,COP-ML-BLK-4,,"{""legacyResourceId"":""7973250007151""}",{}
1750,7973250105455,copic-ciao-36-color-marker-set,Copic Ciao 36-Color Alcohol Ink Marker Set - Vibrant & Blendable Art Markers,Copic,Alcohol Ink Markers,ACTIVE,https://japansprime.com/products/copic-ciao-36-color-marker-set,1,CPIC-CIAMRK-SET36,,"{""legacyResourceId"":""7973250105455""}",{}
1751,7973250334831,shiseido-anessa-sun-dual-care-day-serum-spf50-30ml,Shiseido Anessa Sun Dual Care Day Serum SPF50+ PA++++ - 30ml,Shiseido,Sunscreen Serum,ACTIVE,https://japansprime.com/products/shiseido-anessa-sun-dual-care-day-serum-spf50-30ml,1,4.91E+12,,"{""legacyResourceId"":""7973250334831""}",{}
1752,7973250662511,shu-uemura-botanic-oil-cleansing-oil-450ml,Shu Uemura Botanic Oil Cleansing Oil 450ml - Gentle & Natural Makeup Remover for Radiant Skin,Shu Uemura,Cleansing Oil,ACTIVE,https://japansprime.com/products/shu-uemura-botanic-oil-cleansing-oil-450ml,1,4.94E+12,,"{""legacyResourceId"":""7973250662511""}",{}
1753,7973250859119,akagawa-kibutsu-yukihira-stainless-steel-deep-pan-20cm,Akagawa Kibutsu Yukihira Stainless Steel Deep Pan - 20cm: Master Authentic Japanese Flavors at Home,Akagawa,Yukihira Pan,ACTIVE,https://japansprime.com/products/akagawa-kibutsu-yukihira-stainless-steel-deep-pan-20cm,1,AK-YK-20,,"{""legacyResourceId"":""7973250859119""}",{}
1754,7973250957423,akagawa-kibutsu-20cm-yukihira-pan,Akagawa Kibutsu 20cm Yukihira Pan - Authentic Japanese Stainless Steel Saucepan for Perfect Everyday Cooking,Akagawa Kibutsu,Yukihira Pan,ACTIVE,https://japansprime.com/products/akagawa-kibutsu-20cm-yukihira-pan,1,AK-YKHP-20,,"{""legacyResourceId"":""7973250957423""}",{}
1755,7973251481711,kewpie-japanese-tartar-sauce-260g,Kewpie Japanese Tartar Sauce 260g - Premium Umami Condiment,Kewpie,Tartar Sauce,ACTIVE,https://japansprime.com/products/kewpie-japanese-tartar-sauce-260g,1,KWPE-TARSAU-260,,"{""legacyResourceId"":""7973251481711""}",{}
1756,7973397987439,fundokin-green-yuzu-kosho-authentic-japanese-spicy-citrus-paste-50g,Fundokin Green Yuzu Kosho - Authentic Japanese Spicy Citrus Paste 50g,Fundokin,Yuzu Kosho,ACTIVE,https://japansprime.com/products/fundokin-green-yuzu-kosho-authentic-japanese-spicy-citrus-paste-50g,1,FNDK-YUZKOS-50,,"{""legacyResourceId"":""7973397987439""}",{}
1757,7984680337519,dhc-double-blood-sugar-level-countermeasure-30-day-support,DHC Double Blood Sugar Level Countermeasure - 30 Day Support,DHC,,ACTIVE,https://japansprime.com/products/dhc-double-blood-sugar-level-countermeasure-30-day-support,1,1134969811,,"{""legacyResourceId"":""7984680337519""}",{}
1758,7984846078063,asahi-dear-natura-multivitamin-vitamin-d-zinc-probiotics-30-days,"Asahi Dear-Natura Multivitamin with Vitamin D, Zinc & Probiotics - 30 Days",Asahi,,ACTIVE,https://japansprime.com/products/asahi-dear-natura-multivitamin-vitamin-d-zinc-probiotics-30-days,1,1121569958,,"{""legacyResourceId"":""7984846078063""}",{}
1759,7984846110831,fine-japan-superfood-acai-maqui-berry-powder-antioxidant-blend,Fine Japan Superfood Acai & Maqui Berry Powder - High Antioxidant Blend,FINE JAPAN,,ACTIVE,https://japansprime.com/products/fine-japan-superfood-acai-maqui-berry-powder-antioxidant-blend,1,1122559892,,"{""legacyResourceId"":""7984846110831""}",{}
1760,7984846176367,dhc-epa-premium-high-potency-omega-3-fish-oil-30-days,DHC EPA Premium - High-Potency Omega-3 Fish Oil Supplement (30 Days),DHC,,ACTIVE,https://japansprime.com/products/dhc-epa-premium-high-potency-omega-3-fish-oil-30-days,1,1134969822,,"{""legacyResourceId"":""7984846176367""}",{}
1761,7984846209135,asahi-dear-natura-vitamin-c-60-day-supply-japan-immune-skin-support,Asahi Dear-Natura Vitamin C 60-Day Supply - Japan Immune & Skin Support,Asahi,,ACTIVE,https://japansprime.com/products/asahi-dear-natura-vitamin-c-60-day-supply-japan-immune-skin-support,1,1121569965,,"{""legacyResourceId"":""7984846209135""}",{}
1762,7984846536815,dhc-quick-blueberry-v-max-fast-acting-vision-support-digital-strain-relief,DHC Quick Blueberry V-MAX - Fast-Acting Vision Support & Digital Strain Relief,DHC,,ACTIVE,https://japansprime.com/products/dhc-quick-blueberry-v-max-fast-acting-vision-support-digital-strain-relief,1,1134969840,,"{""legacyResourceId"":""7984846536815""}",{}
1763,7984846569583,asahi-dear-natura-style-vitamin-d-zinc-vitamins-c-b1-b6,"Asahi Dear-Natura Style Vitamin D & Zinc with Vitamins C, B1, B6",Asahi,,ACTIVE,https://japansprime.com/products/asahi-dear-natura-style-vitamin-d-zinc-vitamins-c-b1-b6,1,1134448839,,"{""legacyResourceId"":""7984846569583""}",{}
1764,7984846635119,uha-mikakuto-gummy-supplement-iron-folic-acid-acai-mix-40-days,UHA Mikakuto Gummy Supplement Iron & Folic Acid Acai Mix - 40 Days,UHA Mikakuto,,ACTIVE,https://japansprime.com/products/uha-mikakuto-gummy-supplement-iron-folic-acid-acai-mix-40-days,1,1135060511,,"{""legacyResourceId"":""7984846635119""}",{}
1765,7984846667887,dhc-hyaluronic-acid-supplement-high-potency-150mg-radiant-skin,DHC Hyaluronic Acid Supplement - High Potency 150mg for Radiant Skin,DHC,,ACTIVE,https://japansprime.com/products/dhc-hyaluronic-acid-supplement-high-potency-150mg-radiant-skin,1,1128911046,,"{""legacyResourceId"":""7984846667887""}",{}
1766,7984846995567,asahi-dear-natura-iron-folic-acid-supplement-60-day-supply,Asahi Dear-Natura Iron & Folic Acid Supplement - 60 Day Supply,Asahi,,ACTIVE,https://japansprime.com/products/asahi-dear-natura-iron-folic-acid-supplement-60-day-supply,1,1121569975,,"{""legacyResourceId"":""7984846995567""}",{}
1767,7984847028335,dhc-new-slim-supplement-8-in-1-metabolic-support-weight-management,DHC New Slim Supplement - 8-in-1 Metabolic Support for Weight Management,DHC,,ACTIVE,https://japansprime.com/products/dhc-new-slim-supplement-8-in-1-metabolic-support-weight-management,1,1094440986,,"{""legacyResourceId"":""7984847028335""}",{}
1768,7984847061103,dhc-blood-pressure-support-supplement-gaba-formula-heart-health,DHC Blood Pressure Support Supplement - GABA Formula for Heart Health,DHC,,ACTIVE,https://japansprime.com/products/dhc-blood-pressure-support-supplement-gaba-formula-heart-health,1,1134969837,,"{""legacyResourceId"":""7984847061103""}",{}
1769,7984847093871,dhc-quick-blueberry-eye-health-supplement-fast-acting-visual-support,DHC Quick Blueberry Eye Health Supplement - Fast-Acting Visual Support,DHC,,ACTIVE,https://japansprime.com/products/dhc-quick-blueberry-eye-health-supplement-fast-acting-visual-support,1,1134969833,,"{""legacyResourceId"":""7984847093871""}",{}
1770,7984847388783,uha-vitamin-c-gummy-supplement-500mg-lemon-flavor,UHA Vitamin C Gummy Supplement - 500mg Immune Support Lemon Flavor,UHA Mikakuto,,ACTIVE,https://japansprime.com/products/uha-vitamin-c-gummy-supplement-500mg-lemon-flavor,1,1135060514,,"{""legacyResourceId"":""7984847388783""}",{}
1771,7984847454319,astalift-drink-pure-collagen-10000-high-potency-beauty-supplement,ASTALIFT Drink Pure Collagen 10000 - High-Potency Beauty Supplement,ASTALIFT,,ACTIVE,https://japansprime.com/products/astalift-drink-pure-collagen-10000-high-potency-beauty-supplement,1,1128927093,,"{""legacyResourceId"":""7984847454319""}",{}
1772,7984847487087,earth-placenta-c-jelly-mango-beauty-supplement-skin-radiance,EARTH Placenta C Jelly Mango - Japanese Beauty Supplement for Skin Radiance,EARTH,,ACTIVE,https://japansprime.com/products/earth-placenta-c-jelly-mango-beauty-supplement-skin-radiance,1,1134297608,,"{""legacyResourceId"":""7984847487087""}",{}
1773,7984847552623,asahi-nenight-sleep-support-l-theanine-200mg-restorative-supplement,Asahi Nenight Sleep Support - L-Theanine 200mg Restorative Supplement,Asahi Group Foods,,ACTIVE,https://japansprime.com/products/asahi-nenight-sleep-support-l-theanine-200mg-restorative-supplement,1,1134551943,,"{""legacyResourceId"":""7984847552623""}",{}
1774,7984847814767,bears-sapuri-belly-fat-reduction-gummies-orange,Bears Sapuri Belly Fat Reduction Gummies - Delicious Orange Metabolism Support,Bears Sapuri,,ACTIVE,https://japansprime.com/products/bears-sapuri-belly-fat-reduction-gummies-orange,1,1135429357,,"{""legacyResourceId"":""7984847814767""}",{}
1775,7984847880303,dhc-multi-vitamin-mineral-q10-comprehensive-daily-health-supplement,DHC Multi Vitamin Mineral + Q10 - Comprehensive Daily Health Supplement,DHC,,ACTIVE,https://japansprime.com/products/dhc-multi-vitamin-mineral-q10-comprehensive-daily-health-supplement,1,1122372727,,"{""legacyResourceId"":""7984847880303""}",{}
1776,7984847945839,fine-japan-night-collagen-beauty-supplement-2500mg-collagen-gaba,Fine Japan Night Collagen Beauty Supplement - 2500mg Collagen & GABA,FINE JAPAN,,ACTIVE,https://japansprime.com/products/fine-japan-night-collagen-beauty-supplement-2500mg-collagen-gaba,1,1122626715,,"{""legacyResourceId"":""7984847945839""}",{}
1777,7984847978607,dhc-reaching-lactobacillus-bifidus-ex-capsules-30-days,DHC Reaching Lactobacillus Bifidus EX - 30 Capsules Gut Health Support,DHC,,ACTIVE,https://japansprime.com/products/dhc-reaching-lactobacillus-bifidus-ex-capsules-30-days,1,1122647484,,"{""legacyResourceId"":""7984847978607""}",{}
1778,7984848240751,shiseido-the-collagen-tablets-126-count-21-day-skin-radiance-supply,Shiseido The Collagen Tablets - 126 Count 21-Day Skin Radiance Supply,Shiseido,,ACTIVE,https://japansprime.com/products/shiseido-the-collagen-tablets-126-count-21-day-skin-radiance-supply,1,1130994809,,"{""legacyResourceId"":""7984848240751""}",{}
1779,7984848273519,dhc-concentrated-turmeric-liver-support-supplement-60-day-supply,DHC Concentrated Turmeric Liver Support Supplement - 60 Day Supply,DHC,,ACTIVE,https://japansprime.com/products/dhc-concentrated-turmeric-liver-support-supplement-60-day-supply,1,1128834896,,"{""legacyResourceId"":""7984848273519""}",{}
1780,7984848371823,asahi-jurokucha-powder-caffeine-free-blended-tea,Asahi Jurokucha Powder - Caffeine-Free Japanese 16-Ingredient Blended Tea,Asahi,,ACTIVE,https://japansprime.com/products/asahi-jurokucha-powder-caffeine-free-blended-tea,1,1134551941,,"{""legacyResourceId"":""7984848371823""}",{}
1781,7984848404591,asahi-dear-natura-style-vitamin-e-c-beta-carotene-antioxidant-support,Asahi Dear-Natura Style Vitamin E C & Beta-Carotene Antioxidant Support,Asahi,,ACTIVE,https://japansprime.com/products/asahi-dear-natura-style-vitamin-e-c-beta-carotene-antioxidant-support,1,1134448841,,"{""legacyResourceId"":""7984848404591""}",{}
1782,7984848666735,uha-gummy-supplement-multivitamin-pink-grapefruit-20-day-supply,UHA Gummy Supplement Multivitamin - Pink Grapefruit (20-Day Supply),UHA Mikakuto,,ACTIVE,https://japansprime.com/products/uha-gummy-supplement-multivitamin-pink-grapefruit-20-day-supply,1,1135060515,,"{""legacyResourceId"":""7984848666735""}",{}
1783,7984848765039,dhc-fermented-black-sesamin-stamina-energy-vitality-support,DHC Fermented Black Sesamin + Stamina - 30-Day Energy & Vitality Support,DHC,,ACTIVE,https://japansprime.com/products/dhc-fermented-black-sesamin-stamina-energy-vitality-support,1,1122647503,,"{""legacyResourceId"":""7984848765039""}",{}
1784,7984848797807,dhc-sustained-release-vitamin-b-complex-high-potency-60-day-supply,DHC Sustained Release Vitamin B Complex High Potency - 60 Day Supply,DHC,,ACTIVE,https://japansprime.com/products/dhc-sustained-release-vitamin-b-complex-high-potency-60-day-supply,1,1120208753,,"{""legacyResourceId"":""7984848797807""}",{}
